CLUSTERID1,CLUSTERID2,ComponentIndex,Cosine,DeltaMZ
5453,6056,217,0.9555,0
6056,7392,217,0.8915,0
6056,8131,217,0.8872,0
8131,8790,217,0.9303,0
8131,9203,217,0.9347,0
8131,10888,217,0.9325,0
7392,8131,217,0.9686,0
2604,7860,217,0.9601,0
1998,7860,217,0.9501,0
6501,7860,217,0.9425,0
7860,9126,217,0.9559,0
7860,10525,217,0.943,0
7860,15714,217,0.9437,0
2287,6501,217,0.9449,18.01
2604,6501,217,0.936,0
1413,6501,217,0.9367,0
1998,6501,217,0.956,0
6501,9126,217,0.9461,0
6501,10525,217,0.9383,0
1998,2287,217,0.9412,-18.011
1998,2604,217,0.948,0
1998,3412,217,0.9386,0
1998,9126,217,0.9501,0
1998,10525,217,0.9361,0
8790,10888,217,0.9369,0
9203,10888,217,0.9536,0
7392,10888,217,0.9315,0
2287,3412,217,0.923,18.011
3412,10525,217,0.9187,0
1413,15714,217,0.9305,0
2287,2604,217,0.9289,18.011
2287,10525,217,0.9247,18.01
8790,9203,217,0.9386,0
7392,8790,217,0.9337,0
7392,9203,217,0.9311,0
2604,9126,217,0.9511,0
2604,10525,217,0.9392,0
2604,15714,217,0.9376,0
9126,10525,217,0.9513,0
9126,15714,217,0.9557,0
10525,15714,217,0.9341,0
8309,8701,220,0.9209,0
7439,8309,220,0.8418,-82.003
7965,8309,220,0.8783,-31.973
6434,7439,220,0.8518,-67.988
7439,8701,220,0.8367,-82.003
7255,7965,220,0.8851,-82.003
7965,8701,220,0.8774,-31.973
2136,2940,221,0.8612,-14.014
2135,2141,221,0.8919,-1.004
2135,3608,221,0.8139,-162.035
2403,3608,221,0.8116,-45.988
2135,2403,221,0.8685,-116.047
2403,3428,221,0.8209,30.011
2135,5128,221,0.839,0
2135,2225,221,0.8156,-102.032
2136,5110,221,0.8377,0
2135,3428,221,0.8639,-86.036
2135,2136,221,0.8943,17.027
68,15877,222,0.8652,1.001
15877,15938,222,0.7212,-1
15877,16172,222,0.785,-1.001
68,16009,222,0.7565,0
15870,16009,222,0.7307,0
16009,16104,222,0.7171,0
16009,16172,222,0.7221,0
68,16104,222,0.7863,0
15870,16104,222,0.7419,0
16104,16172,222,0.7115,0
68,16172,222,0.8118,0
15870,16172,222,0.7336,0
4617,4862,223,0.7093,151.056
7092,8412,224,0.9413,-0.001
11876,13420,227,0.8718,0.001
15070,15126,230,0.9867,0
15070,15200,230,0.9749,0
15070,15251,230,0.9856,0
15070,15304,230,0.9927,0
15070,15342,230,0.9896,0
15070,15372,230,0.9883,0
15070,15419,230,0.9882,0
12186,15070,230,0.9745,0
12822,15070,230,0.981,0
13724,15070,230,0.9828,0
14539,15126,230,0.9721,0
15126,15200,230,0.9809,0
15126,15251,230,0.9867,0
15126,15304,230,0.9812,0
15126,15342,230,0.9848,0
15126,15372,230,0.9844,0
15126,15419,230,0.9783,0
12822,15126,230,0.9811,0
13724,15126,230,0.9808,0
15200,15342,230,0.9742,0
15251,15342,230,0.9893,0
15304,15342,230,0.9889,0
15342,15372,230,0.9927,0
15342,15419,230,0.9927,0
12186,15342,230,0.9744,0
12822,15342,230,0.9798,0
13724,15342,230,0.9922,0
14539,15200,230,0.9831,0
14539,15251,230,0.9828,0
12822,14539,230,0.9774,0
13724,14539,230,0.9718,0
15200,15419,230,0.97,0
15251,15419,230,0.9866,0
15304,15419,230,0.9889,0
15372,15419,230,0.9936,0
12186,15419,230,0.9748,0
12822,15419,230,0.979,0
13724,15419,230,0.9898,0
15200,15251,230,0.9846,0
15200,15304,230,0.9688,0
15200,15372,230,0.9731,0
12822,15200,230,0.9845,0
13724,15200,230,0.9803,0
15251,15304,230,0.9819,0
15251,15372,230,0.99,0
12822,15251,230,0.9861,0
13724,15251,230,0.9876,0
12822,13724,230,0.9833,0
13724,15304,230,0.982,0
13724,15372,230,0.988,0
15304,15372,230,0.9881,0
12186,15372,230,0.9725,0
12822,15372,230,0.9803,0
12186,15304,230,0.9725,0
12822,15304,230,0.9745,0
1758,1852,231,0.7707,-71.036
10550,10551,233,0.8361,0
10539,12227,234,0.9227,0
11851,12227,234,0.9177,0
9261,12227,234,0.8276,-58.042
12223,12227,234,0.8328,-58.042
12227,12260,234,0.8265,-58.021
10539,11851,234,0.9501,0
10539,12223,234,0.8203,58.042
9261,10539,234,0.8314,-58.042
10582,12223,234,0.877,14.016
9261,10582,234,0.8744,-14.015
9460,10582,234,0.8108,27.995
11851,12223,234,0.808,58.042
9261,12223,234,0.967,0.001
9261,11851,234,0.8143,-58.041
15432,15435,235,0.8937,88.052
15433,15435,235,0.8793,-44.026
15434,15435,235,0.8839,44.026
15435,15436,235,0.874,-264.157
15435,15438,235,0.8825,-132.078
15435,15443,235,0.8556,-176.104
15435,15444,235,0.8874,-220.131
15435,15450,235,0.8604,-72.057
12304,15435,235,0.9113,0
12930,15435,235,0.8776,0
15432,15443,235,0.8939,-88.052
15436,15443,235,0.8894,88.053
15438,15443,235,0.888,-44.026
15443,15444,235,0.8781,-44.026
15443,15450,235,0.8826,104.047
12284,15443,235,0.8365,-220.13
15432,15444,235,0.921,-132.078
15433,15444,235,0.8787,-264.157
15434,15444,235,0.8982,-176.105
15436,15444,235,0.9174,44.026
15438,15444,235,0.9172,-88.053
15444,15450,235,0.8757,148.074
12304,15444,235,0.874,-220.131
12906,15444,235,0.8721,-176.104
12284,12315,235,0.8514,-132.078
12315,12908,235,0.8822,0
12315,15432,235,0.9146,0
12315,15436,235,0.861,-176.105
15433,15438,235,0.8774,-176.105
15433,15450,235,0.8576,-116.084
12284,15433,235,0.8789,0
12304,15433,235,0.8662,44.027
12906,15433,235,0.8613,88.053
12284,12906,235,0.8666,-88.052
12284,13030,235,0.8367,0
12284,15467,235,0.8719,-72.057
15432,15434,235,0.906,44.026
15434,15436,235,0.895,-220.131
15434,15438,235,0.9006,-88.052
15434,15450,235,0.8701,-28.031
12304,15434,235,0.8633,-44.026
12314,15434,235,0.8729,0
12906,15434,235,0.8905,0
12908,15434,235,0.8662,44.025
12906,14998,235,0.862,44.026
12314,12906,235,0.906,0
12906,12930,235,0.8886,44.026
12906,15467,235,0.8717,15.996
15432,15436,235,0.9188,-176.105
15432,15438,235,0.9176,-44.026
15432,15450,235,0.8897,15.995
12304,15432,235,0.8793,-88.052
12908,15432,235,0.9055,-0.001
15436,15450,235,0.8822,192.1
15438,15450,235,0.8826,60.021
12304,15450,235,0.863,-72.057
14999,15438,235,0.9007,-44.025
13030,14999,235,0.8445,-132.079
12854,12908,235,0.8854,44.026
12908,13030,235,0.8255,132.078
12908,15436,235,0.8751,-176.106
12314,12930,235,0.8414,44.026
15436,15438,235,0.9083,132.079
12304,15436,235,0.868,-264.157
12304,12930,235,0.8833,0
12854,15467,235,0.8542,104.046
12930,13030,235,0.8437,44.026
15011,15438,235,0.9077,0.001
12079,14364,236,0.8395,-79.975
13282,14364,236,0.8797,-94.813
8777,14647,236,0.869,-48.13
9862,14647,236,0.8844,-226.194
13765,14647,236,0.934,-128.084
12079,13282,236,0.8467,14.838
9009,13282,236,0.8623,-214.263
9072,13282,236,0.8453,-145.136
9072,12079,236,0.8241,-159.974
10395,13765,236,0.8679,216.006
10561,13765,236,0.8243,43.918
8777,13765,236,0.9069,79.954
9862,13765,236,0.9066,-98.11
8770,9862,236,0.8227,0
8777,9862,236,0.8705,178.064
8777,10395,236,0.8465,-136.052
9862,10561,236,0.8484,-142.027
9862,12825,236,0.8448,-165.025
9009,12079,236,0.8807,-229.101
9009,12825,236,0.8268,-99.084
12397,12459,237,0.9444,-1.003
12400,12459,237,0.9334,0.997
12436,12459,237,0.7171,-33.95
12458,12459,237,0.8902,417.267
12459,12464,237,0.8971,419.275
12459,12466,237,0.9115,-418.27
12459,12478,237,0.8922,-419.269
12397,12400,237,0.8942,-2
12397,12458,237,0.9243,-418.27
12397,12464,237,0.9286,418.272
12397,12466,237,0.8908,-419.273
12397,12472,237,0.714,33.951
12397,12478,237,0.8187,-420.272
12400,12464,237,0.8184,420.272
12458,12464,237,0.8507,836.542
12464,12466,237,0.8268,-837.545
12464,12478,237,0.7606,-838.544
12400,12436,237,0.7052,34.947
12400,12458,237,0.8017,-416.27
12400,12466,237,0.8477,-417.273
12400,12478,237,0.904,-418.272
12436,12472,237,0.9056,1.004
12458,12466,237,0.9334,-1.003
12466,12478,237,0.9075,-0.999
12458,12478,237,0.8742,-2.002
11659,11683,238,0.8409,2.001
11683,11687,238,0.864,601.205
11659,11687,238,0.759,603.205
5792,8625,239,0.9585,-28.031
8407,8625,239,0.9622,-15.994
8625,15693,239,0.9689,32.026
6523,8625,239,0.9591,-32.026
6524,8625,239,0.9721,-14.016
7430,8625,239,0.9673,0.001
7453,8625,239,0.9653,-32.027
7436,7453,239,0.9469,-32.027
7436,9226,239,0.8941,-14.017
5792,7453,239,0.9483,3.995
6523,7453,239,0.9709,0
6524,7453,239,0.9704,18.01
7453,7674,239,0.9337,-18.007
7453,15693,239,0.9804,0
6058,8991,239,0.9343,-14.053
8991,9263,239,0.932,-14.016
8991,9407,239,0.9328,46.042
5758,6430,239,0.923,3.994
6361,6430,239,0.9208,-174.088
6408,6430,239,0.9372,18.011
6361,6822,239,0.8973,0
6822,8034,239,0.8951,-206.114
8395,8624,239,0.952,-32.026
6121,8624,239,0.9493,126.031
6269,8624,239,0.9575,-16.031
6482,8624,239,0.9617,-14.016
6500,8624,239,0.9652,-32.026
6507,8624,239,0.9534,-50.036
7438,8624,239,0.954,-50.037
7443,8624,239,0.9701,-32.026
7480,8624,239,0.953,-30.015
7532,8624,239,0.9463,-66.032
3808,7448,239,0.9578,15.997
4803,7448,239,0.9599,0.003
6121,7448,239,0.9502,140.049
7448,8241,239,0.9383,46.003
7448,8484,239,0.9408,19.988
7448,8839,239,0.9501,18.008
3808,4803,239,0.9677,15.994
4803,6121,239,0.952,-140.047
4803,6269,239,0.9471,2.016
4803,8241,239,0.9586,46.005
4803,8484,239,0.9531,19.99
4803,8839,239,0.9519,18.011
4803,9150,239,0.9629,34.005
6408,7438,239,0.9364,208.094
6482,7438,239,0.9546,36.021
6507,7438,239,0.9887,0.001
6523,7438,239,0.9459,176.105
7438,7532,239,0.9375,15.995
6269,6500,239,0.9464,15.995
6482,6500,239,0.959,18.011
6500,6507,239,0.9825,18.01
6500,6523,239,0.9423,-158.095
6500,7443,239,0.9852,0
6500,7516,239,0.942,15.995
6500,7532,239,0.9419,34.006
6500,8395,239,0.9496,0
5792,6719,239,0.9599,15.995
5934,6719,239,0.9528,-14.015
6719,7515,239,0.9711,3.995
6719,7517,239,0.9733,-14.014
6719,8407,239,0.9622,-28.033
9263,9407,239,0.9272,60.058
6121,7516,239,0.9466,174.053
6482,7516,239,0.9694,34.005
7480,7516,239,0.9696,18.006
7516,7532,239,0.9521,18.011
7516,8395,239,0.9715,-15.995
7516,8484,239,0.9396,-14.016
7516,9150,239,0.9489,0
6495,8389,239,0.9166,1.002
6710,8389,239,0.9283,159.07
6711,8389,239,0.9298,160.074
7504,8389,239,0.9753,2.014
5758,6058,239,0.9267,1.979
5758,7738,239,0.9278,-26.035
4940,5543,239,0.9746,15.992
4940,6524,239,0.9656,15.994
4940,7517,239,0.9694,31.99
4940,8139,239,0.9692,62
4940,8304,239,0.9717,64.016
4940,8397,239,0.9726,34.005
4940,8407,239,0.9656,17.972
4940,8892,239,0.967,47.984
4940,9105,239,0.9715,19.988
4940,9140,239,0.9725,49.999
4940,9290,239,0.9726,17.972
5543,8407,239,0.9703,1.981
8397,8407,239,0.964,-16.033
8407,9140,239,0.9659,32.027
6524,8407,239,0.9684,1.978
7430,8407,239,0.9636,15.995
7515,8407,239,0.9692,-32.028
7517,8407,239,0.9728,-14.018
5543,8892,239,0.9665,31.993
8139,8892,239,0.9792,-14.016
8304,8892,239,0.9779,-16.031
8397,8892,239,0.9777,13.98
8892,9105,239,0.9631,-27.996
8892,9140,239,0.9773,2.015
8892,9290,239,0.9679,-30.012
7515,8892,239,0.9624,-2.016
7517,8892,239,0.9706,15.994
1234,9860,239,0.902,-18.011
9429,9860,239,0.9274,0
5543,7515,239,0.9662,34.008
7515,8139,239,0.9679,12
7515,8304,239,0.961,14.016
7515,8397,239,0.9651,-15.995
7515,9140,239,0.9702,-0.001
6269,6482,239,0.9559,-2.015
6482,6507,239,0.9548,36.02
6482,7443,239,0.9579,18.01
6482,7480,239,0.9826,15.999
6482,7532,239,0.9587,52.016
6482,8395,239,0.9884,18.01
3808,6121,239,0.9542,-124.052
3808,6269,239,0.9444,18.01
3808,8241,239,0.9539,62
3808,8484,239,0.9449,35.984
3808,8839,239,0.9482,34.005
3808,9150,239,0.9569,50
6269,7480,239,0.9483,13.984
6710,7480,239,0.9463,158.062
7443,7480,239,0.9449,-2.011
7480,7532,239,0.9572,36.017
7480,8395,239,0.9785,2.011
7480,9150,239,0.9482,18.006
5543,7430,239,0.9634,-14.014
6524,7430,239,0.973,-14.017
7430,7517,239,0.9713,30.013
7430,8397,239,0.9727,32.027
7430,9290,239,0.9625,15.994
7430,15693,239,0.9739,32.027
8304,9469,239,0.9598,-56.008
9105,9469,239,0.956,-11.981
6495,6711,239,0.9148,-159.072
6495,7504,239,0.9148,-1.012
8139,9105,239,0.965,-42.012
9105,9140,239,0.9654,30.011
9105,9290,239,0.9678,-2.017
6121,6269,239,0.9688,142.062
6269,6408,239,0.9665,-174.089
6269,8395,239,0.9599,15.995
6269,9150,239,0.9463,31.99
1234,9226,239,0.9069,18.01
8315,9226,239,0.9038,32.025
5792,6524,239,0.9651,-14.015
6524,7517,239,0.9617,15.996
6524,15693,239,0.9771,18.01
5792,5934,239,0.9455,30.011
5934,7833,239,0.9054,3.995
5543,7517,239,0.9715,15.999
5543,8139,239,0.97,46.009
5543,8304,239,0.9655,48.024
5543,9140,239,0.9713,34.008
5543,9290,239,0.9744,1.98
6121,6408,239,0.9726,-32.026
6121,8395,239,0.9547,158.058
6121,9150,239,0.9459,174.052
5792,6523,239,0.9454,3.995
6507,6523,239,0.9443,-176.105
6523,7443,239,0.9455,158.095
6523,15693,239,0.965,0
8241,8839,239,0.939,-27.995
8484,8839,239,0.9415,-1.979
8839,9150,239,0.943,15.995
6710,6711,239,0.9279,-1.004
6711,7504,239,0.9285,158.06
8241,8484,239,0.9469,-26.015
8241,9150,239,0.9537,-12
8304,9290,239,0.9703,-46.044
8397,9290,239,0.9689,-16.033
9140,9290,239,0.9718,-32.027
6408,7443,239,0.9458,190.084
6507,7443,239,0.9812,-18.01
8395,8484,239,0.9504,1.979
8395,9150,239,0.9539,15.994
7532,8395,239,0.9626,-34.006
6361,8034,239,0.8936,-206.114
6507,7532,239,0.9377,15.996
8139,8304,239,0.9814,2.016
8139,8397,239,0.9793,-27.995
8139,9140,239,0.9808,-12.001
7517,8139,239,0.9722,30.01
6058,7738,239,0.9357,-28.014
8304,8397,239,0.9797,-30.011
8397,9140,239,0.9825,15.995
7517,8397,239,0.9758,2.014
8304,9140,239,0.9826,-14.016
7517,8304,239,0.9699,32.025
2293,4604,241,0.7974,-55.972
4604,9259,241,0.7945,-132.015
2054,4604,241,0.7841,-16.961
10361,10362,244,0.7961,18.011
10362,11403,244,0.9241,-32.026
10362,11404,244,0.9333,0
10362,11730,244,0.8528,-14.016
10362,11998,244,0.8422,-14.015
9562,10362,244,0.8828,-0.06
10361,10837,244,0.7622,-14.016
10837,11730,244,0.8442,18.011
10837,11998,244,0.8256,18.011
10837,12593,244,0.7245,-56.062
9562,10361,244,0.8079,-18.071
9562,11403,244,0.8727,-32.086
9562,11404,244,0.8782,-0.06
10361,11403,244,0.8383,-14.016
11403,11404,244,0.923,32.027
11404,11730,244,0.8819,-14.016
11730,11998,244,0.934,0
10361,11404,244,0.7872,18.011
11404,11998,244,0.8779,-14.015
14241,15071,247,0.9691,0
14506,15071,247,0.9747,0
14728,15071,247,0.9569,0
14815,15071,247,0.9695,0
15000,15071,247,0.9789,0
15071,15124,247,0.9715,0
15071,15178,247,0.9782,0
15071,15262,247,0.9644,0
15071,15320,247,0.9746,0
15071,15364,247,0.9478,0
14241,15124,247,0.9655,0
14506,15124,247,0.9702,0
14728,15124,247,0.9548,0
14815,15124,247,0.9721,0
15000,15124,247,0.9741,0
15124,15178,247,0.9722,0
15124,15262,247,0.9605,0
15124,15320,247,0.9633,0
15124,15364,247,0.951,0
14241,14506,247,0.9727,0
14241,14728,247,0.9692,0
14241,14815,247,0.9777,0
14241,15000,247,0.9704,0
14241,15178,247,0.9739,0
14241,15262,247,0.9559,0
14241,15320,247,0.9663,0
13681,14241,247,0.9443,0
14506,15000,247,0.9802,0
14728,15000,247,0.9624,0
14815,15000,247,0.9727,0
15000,15178,247,0.9814,0
15000,15262,247,0.9676,0
15000,15320,247,0.9795,0
15000,15364,247,0.9545,0
13681,14728,247,0.9491,0
13681,14815,247,0.9557,0
14506,14728,247,0.9607,0
14728,14815,247,0.9811,0
14728,15178,247,0.9732,0
14728,15262,247,0.9495,0
14728,15320,247,0.9529,0
14506,15364,247,0.948,0
15178,15364,247,0.9529,0
15262,15364,247,0.9504,0
15320,15364,247,0.9447,0
14506,15262,247,0.9635,0
14815,15262,247,0.9549,0
15178,15262,247,0.9682,0
15262,15320,247,0.9643,0
14506,15178,247,0.9768,0
14815,15178,247,0.9789,0
15178,15320,247,0.973,0
14506,14815,247,0.971,0
14506,15320,247,0.9766,0
14815,15320,247,0.9605,0
6032,6805,248,0.7526,-0.002
6787,6805,248,0.7451,-42.011
8488,8678,249,0.9814,-13.979
8488,9127,249,0.985,-31.972
8488,9387,249,0.9859,-82.006
8488,9806,249,0.9803,-114.015
8488,10088,249,0.984,-253.031
8488,10157,249,0.9827,-221.059
8488,10375,249,0.9835,-253.032
8488,10482,249,0.9817,-221.059
8488,14348,249,0.9903,-196.183
8488,14448,249,0.9814,-228.155
10157,10375,249,0.9877,-31.973
10157,10482,249,0.9908,0
10157,10773,249,0.9812,-63.944
10157,14348,249,0.9842,24.876
8678,10157,249,0.9821,-207.079
9127,10157,249,0.9842,-189.087
9387,10157,249,0.9851,-139.053
10050,10157,249,0.9829,-251.07
10088,10157,249,0.9926,31.972
14348,14448,249,0.9844,-31.972
10375,14448,249,0.9787,24.877
10482,14448,249,0.9819,-7.096
10773,14448,249,0.9785,56.848
9127,14448,249,0.9843,-196.183
9387,14448,249,0.9831,-146.149
10088,14448,249,0.9828,24.876
8679,8946,249,0.9771,-154.93
10375,10773,249,0.9817,-31.972
10482,10773,249,0.9829,-63.944
10088,10773,249,0.9848,-31.972
8678,8946,249,0.9792,-31.972
8678,9127,249,0.984,-17.993
8678,9387,249,0.9852,-68.026
8678,9803,249,0.9804,-99.998
8678,9806,249,0.9797,-100.035
8678,10088,249,0.9827,-239.052
8678,10482,249,0.9809,-207.08
8678,14348,249,0.9825,-182.203
9127,9444,249,0.9849,-82.006
9387,9444,249,0.9837,-31.972
9444,10375,249,0.9808,-139.053
8946,9127,249,0.9837,13.979
9127,9387,249,0.988,-50.033
